Region,District,Constituency,Sub County,Parish,village
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUNAWALE,IRUNDU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,MABALE,MABALE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,MABALE,NABUYANJA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,MABALE,NAMBIRI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,MABALE,NATOOLI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,MABALE,BWENGE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUDUSU,BUDUSU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUDUSU,BUHANGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUDUSU,DUMBU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUDUSU,ERIGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUDUSU,HYABALANGHI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUDUSU,HISOHO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUDUSU,MANGHOMA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUDUSU,MANGHUNDO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,MASANGHE,MASANGHE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,MASANGHE,NAWANDAGALA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,MASANGHE,TAMBALA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,MASANGHE,NANGHUNGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUNGHANGA,BUGOLOLA A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUNGHANGA,BUNGHANGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUNGHANGA,HAGAALO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUNGHANGA,LWAMBOGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUNGHANGA,BUGOLOLA B
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUDUMBA,BUNGHANGA,KOOLA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUSABA,BUBUHE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUSABA,BUDOBA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUSABA,BUSABA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUSABA,MADUNGHA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUSABA,NAMALE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUSABA,NABWINYOHA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUSABA,WANGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUSABA,WIHALA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULAGI,HAHOLA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULAGI,LWAMBOGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULAGI,MULAGI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULAGI,MUSITU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULAGI,NAGONDO B
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULAGI,HAGULU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULAGI,NAGONDO A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULANGA,BUFUMI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULANGA,BUGISA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULANGA,BUGOSA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULANGA,BUGWERA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULANGA,MULANGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULANGA,MULISIA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULANGA,NAHAGULU B
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULANGA,NAHALONDO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULANGA,NAMUTUMBA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,MULANGA,NAHAGULU A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUWIHULA,BUMWAMI A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUWIHULA,BUMWAMI B
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUWIHULA,BUNGHOMA A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUWIHULA,BUWIHULA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUWIHULA,KANYENYA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUWIHULA,KASULETA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUWIHULA,LUDODO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUWIHULA,MWIHA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUWIHULA,HALANGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABA,BUWIHULA,BUNGHOMA B
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUBALYA,BUBALYA  NORTH
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUBALYA,BUBALYA  SOUTH
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUBALYA,NAMUNYAGWE WEST
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUBALYA,BUHUMI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUBALYA,NAMUNYAGWE CENTRAL
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUNGHUMU,BUNGHUMU SOUTH
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUNGHUMU,BUSOKO-BUGHUMU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUNGHUMU,MUGULU-BUGHUMU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUNGHUMU,BUNGHUMU NORTH
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUNGHUMU,BUNGHUMU CENTRAL
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,MUGULU,MUGULU  CENTRAL
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,MUGULU,MUGULU A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,MUGULU,MUGULU  MABALE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,MUGULU,MUGULU BUSOOKO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,MUGULU,MUGULU HISIRO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,MUGULU,NABADE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUHABEBA,BUSONI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUHABEBA,BUGONA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUHABEBA,BUDEMBE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUHABEBA,BUHABEBA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUHABEBA,NALUGUNJO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUHABEBA,HAMIRA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUHABEBA,MABALE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE,BUHABEBA,SIHILO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BINGO,BINGO A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BINGO,HIGOYE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BINGO,HITUNGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BINGO,NAMADUMWE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BINGO,BUKALA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BINGO,BAKUUMA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BINGO,NABAATU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BINGO,BINGO B
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUBBINGE,BUBBINGE A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUBBINGE,HACHWALI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUBBINGE,HIRIGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUBBINGE,NABALA A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUBBINGE,NAWANJOFU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUBBINGE,WASU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUBBINGE,BUBBINGE B
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUBBINGE,NABALA B
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUGALO,BUHADYO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUGALO,BUHIGO A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUGALO,NAHIBIRA A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUGALO,NAWETAKA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUGALO,SOMBA A
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUGALO,SOMBA B
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUGALO,NALULYANGHOMBE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUGALO,BUHIGO B
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUGALO,MADUNGHA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,BUGALO,KISENYI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,MASANGHE,LWAMBOGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,MASANGHE,MASANGHE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,MASANGHE,NAMAHOHO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,MASANGHE,SUNI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,MASANGHE,NAWALU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,MASANGHE,NEJJUNGU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,MASANGHE,NABUYANJA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,NAWANJOFU,MASANGHE,MASABA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE WARD,BUSOLWE NORTH
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE WARD,BUSOLWE HOSP.
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE WARD,BUSOLWE SOUTH
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE WARD,BUGAMWENGE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE WARD,BUKEDDE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE WARD,NAKWIGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE CENTRAL WARD,BUSOLWE CENTRAL
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE CENTRAL WARD,DUNDO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE CENTRAL WARD,NANDAHABI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE CENTRAL WARD,NAPEKERE NORTH
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,BUSOLWE CENTRAL WARD,NAPEKERE SOUTH
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,NAWASU WARD,NAMUHUNGO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,NAWASU WARD,NAMUTEGO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,NAWASU WARD,MABALE BUSOLWE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,NAWASU WARD,NAWASU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,NAKWIGA WARD,HISIRO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,NAKWIGA WARD,NABAGALI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,NAKWIGA WARD,NAKWIGA - BUNGHUMU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSOLWE TOWN COUNCIL,NAKWIGA WARD,ZEBRA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUSABI,BUBALI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUSABI,BUSABI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUSABI,LUBANGWE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUSABI,MAHUYU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUSABI,MALONGO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUSABI,NJOLI
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUWESA,BUBADA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUWESA,BUGANGU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUWESA,BUWESA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUWESA,LWANDA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUWESA,MASOLWA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,HABIGA,HABIGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,HABIGA,NAMUDUNYO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,HABIGA,NAMUSOLE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUGEGEGE,BUGEGEGE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUGEGEGE,DUMBU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUGEGEGE,FAGGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUGEGEGE,MAGOJE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUGEGEGE,NAMANDA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,BUGEGEGE,NAMUTU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,MANYAMYE,MANYAMYE EAST
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,MANYAMYE,BULIRO
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,MANYAMYE,MANYAMYE WEST
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,MANYAMYE,MULERE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,MALANGHA,MUHUYU
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,MALANGHA,BUGEGERE
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,MALANGHA,BULEGA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,MALANGHA,MALANGHA
ELGON,BUTALEJA,BUNYOLE EAST COUNTY,BUSABI,MALANGHA,NAMAKE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,BUDDE,KABUYE - BUMBU
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,BUDDE,KABUYE - NTAYI
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,BUDDE,KIYONSA/BUDDE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,BUDDE,KYABADAZA/NTULA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,BUDDE,LUSANJA/BAJJO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,GWATIRO,BUTAAYI
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,GWATIRO,BUTAJJA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,GWATIRO,GWATIRO CENTRAL
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,GWATIRO,KAWEERI KIDINDA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,GWATIRO,MAKULUNGO KAWALANZIGO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,KIBUGGA,BULIGI
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,KIBUGGA,BUNYEENYE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,KIBUGGA,KASAMBA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,KIBUGGA,KIBUGGA A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,KIBUGGA,KIBUGGA B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,KIBUGGA,MASAAKWA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,LUGALA,LUGALA CENTRAL/NAMILYANGO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,LUGALA,LUGALA KAJJOLO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,LUGALA,NAMILYANGO KIBOOBA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BUDDE,LUGALA,NAMILYANGO KYETOTOGOLO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BULE,BULE A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BULE,BWAMULAMIRA/BULE B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BULE,KIFAMPA A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BULE,KISONGOZA/KIFAMPA B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BULO,BULO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BULO,BWAALA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BULO,KAALO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BULO,KAYUNGA WADUDUMA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BULO,MPANGA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BUTAWUKA,BUTAWUKA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BUTAWUKA,KANKEESA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BUTAWUKA,KIMBEJJA/NDEESE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,BUTAWUKA,NAWANGO/NKANAGO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,KYERIMA,KASOSO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,KYERIMA,KYERIMA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,KYERIMA,MAYUNGWE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,KYERIMA,MISINDYE KIKIKIRA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,NAKATOOKE,KASEKERE - BBYA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,NAKATOOKE,KITO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,BULO,NAKATOOKE,SEETA/NAKATOOKE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,BWEYA(SSETA),BUTESASIRA/KAKONGE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,BWEYA(SSETA),KAMUGOMBWA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,BWEYA(SSETA),KIKEERA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,BWEYA(SSETA),LUGO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,BWEYA(SSETA),LUKALU A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,BWEYA(SSETA),LUKALU B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,BWEYA(SSETA),SEETA A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,BWEYA(SSETA),SEETA B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KABASANDA,BULUGU
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KABASANDA,KABASANDA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KABASANDA,KAGULWE-KIYEMBA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KABASANDA,KALAMBA A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KABASANDA,KALAMBA B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KABASANDA,KALAMBA C
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KABASANDA,SAZA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KILOKOLA,BULAWA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KILOKOLA,BUSEENYA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KILOKOLA,KAWAMI A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KILOKOLA,KAWAMI B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KILOKOLA,KIROKOLA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KILOKOLA,MIREMBE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KILOKOLA,NTUTUMU
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KILOKOLA,SSENGE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KITIMBA,BUKANDAGANYI A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KITIMBA,BUKANDAGANYI B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KITIMBA,KITIMBA A (BBAALE A)
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KITIMBA,KITIMBA B (BBAALE BCD)
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KITIMBA,MPANGA-KIKANDWA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KITIMBA,NGOGWE A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KITIMBA,NGOGWE B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KITIMBA,NTENGA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KITIMBA,TABALUZINGA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,KITIMBA,VVUNDA-BUBONDO
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,NSOZIBIRI,BUYENGA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,NSOZIBIRI,KIKUNYU A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,NSOZIBIRI,KIKUNYU B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,NSOZIBIRI,NSOZIBIRI A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KALAMBA,NSOZIBIRI,NSOZIBIRI B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KATABIRA,BUJUMBA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KATABIRA,KABALAMBA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KATABIRA,KATABIRA A
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KATABIRA,KATABIRA B
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KATABIRA,KINONI
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KATABIRA,KWEEZI
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KATABIRA,MAYOMBWE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KIBIBI,BAMULANZE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KIBIBI,KATENDE
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KIBIBI,KIGATTO/BWETAMIIZA
CENTRAL SOUTH,BUTAMBALA,BUTAMBALA COUNTY,KIBIBI,KIBIBI,KIKUMBO
